k,trial,B0_1,B0_2,B0_3,B0_4,B0_5,B0_6,B0_7,B0_8,B0_9,B0_10,B0_11,B0_12,B0_13,B1_1,B1_2,B1_3,B1_4,B1_5,B1_6,B1_7,B1_8,B1_9,B1_10,B1_11,B1_12,B1_13
10,26,1000,1000,988,812,388,119,20,4,2,2,2,2,2,0,0,0,6,236,583,738,795,809,809,809,809,809
10,27,1000,1000,996,844,374,143,29,5,1,1,1,1,1,0,0,0,2,229,589,741,834,859,861,861,861,861
10,28,1000,1000,995,836,375,124,20,1,1,1,1,1,1,0,0,0,1,201,526,706,782,798,798,798,798,798
10,29,1000,1000,994,829,405,113,20,3,2,2,2,2,2,0,0,0,5,260,592,801,861,875,878,878,878,878
11,0,1000,1000,990,849,400,122,27,6,2,2,2,2,2,0,0,0,1,198,493,670,744,764,763,763,763,763
11,1,1000,1000,998,850,374,120,32,7,2,2,2,2,2,0,0,0,4,237,523,664,730,738,744,744,744,744
11,2,1000,1000,994,796,357,91,16,6,1,1,1,1,1,0,0,0,7,272,539,675,719,727,727,726,726,726
11,3,1000,1000,994,828,353,105,25,5,3,3,3,3,3,0,0,0,2,256,532,663,723,736,736,736,736,736
11,4,1000,1000,996,842,364,96,20,6,2,2,2,2,2,0,0,0,2,241,604,765,800,813,817,817,817,817
11,5,1000,1000,988,795,345,99,20,5,1,1,1,1,1,0,0,0,4,212,507,637,688,699,707,707,707,707
11,6,1000,1000,988,813,361,110,25,6,4,4,4,4,4,0,0,0,5,221,497,652,707,710,710,711,711,711
11,7,1000,1000,994,836,384,110,18,3,1,1,1,1,1,0,0,0,4,161,519,679,741,752,755,755,755,755
11,8,1000,1000,986,814,375,111,22,7,4,4,4,4,4,0,0,0,7,227,527,662,728,738,739,739,739,739
11,9,1000,1000,997,834,343,111,22,7,2,2,2,2,2,0,0,0,5,220,527,685,755,763,763,763,763,763
11,10,1000,1000,993,834,384,102,27,8,5,5,5,5,5,0,0,0,5,215,546,683,759,775,776,776,776,776
11,11,1000,1000,993,825,372,115,17,5,2,1,1,1,1,0,0,0,5,209,525,666,707,726,730,730,730,730
11,12,1000,1000,993,821,355,97,24,3,2,2,2,2,2,0,0,0,5,245,473,644,710,718,720,721,721,721
11,13,1000,1000,989,801,342,93,22,4,1,1,1,1,1,0,0,0,7,221,522,663,706,728,733,732,732,732
11,14,1000,1000,990,843,362,101,21,4,1,1,1,1,1,0,0,0,1,224,550,728,774,777,779,780,780,780
11,15,1000,1000,989,837,397,100,19,4,2,2,2,2,2,0,0,0,2,209,547,693,763,772,778,778,778,778
11,16,1000,1000,992,848,393,102,22,3,2,2,2,2,2,0,0,0,0,212,530,672,721,732,732,732,732,732
11,17,1000,1000,992,804,349,116,21,4,1,1,1,1,1,0,0,0,4,235,501,662,720,741,739,740,740,740
11,18,1000,1000,994,811,346,125,25,9,5,4,4,4,4,0,0,0,2,255,496,656,727,744,748,748,748,748
11,19,1000,1000,996,829,399,129,29,7,3,3,3,3,3,0,0,0,1,220,492,673,734,759,761,761,761,761
11,20,1000,1000,993,845,374,117,27,3,3,1,1,1,1,0,0,0,1,217,548,704,772,786,787,787,787,787
11,21,1000,1000,996,844,381,114,23,4,2,2,2,2,2,0,0,0,5,243,498,648,718,735,736,736,736,736
11,22,1000,1000,997,863,363,120,24,2,2,2,2,2,2,0,0,0,1,213,517,653,756,761,761,761,761,761
11,23,1000,1000,994,833,371,121,25,6,3,3,3,3,3,0,0,0,3,219,535,687,751,776,778,778,778,778
11,24,1000,1000,996,850,401,134,24,3,2,2,2,2,2,0,0,0,1,226,484,667,741,763,761,761,761,761
11,25,1000,1000,993,828,372,112,26,7,5,4,4,4,4,0,0,0,3,222,529,642,700,718,723,723,723,723
11,26,1000,1000,988,812,388,119,20,4,2,2,2,2,2,0,0,0,5,214,535,674,721,735,733,733,733,733
11,27,1000,1000,996,844,372,140,29,4,1,1,1,1,1,0,0,0,2,220,531,658,753,774,776,776,776,776
11,28,1000,1000,995,836,374,124,19,1,1,1,1,1,1,0,0,0,1,189,476,631,699,714,714,714,714,714
11,29,1000,1000,994,829,405,111,20,3,2,2,2,2,2,0,0,0,5,252,547,749,805,815,819,819,819,819
12,0,1000,1000,990,849,400,122,27,6,2,2,2,2,2,0,0,0,1,191,433,588,658,678,678,678,678,678
12,1,1000,1000,998,850,374,119,31,6,1,1,1,1,1,0,0,0,4,217,452,571,622,632,635,635,635,635
12,2,1000,1000,994,796,356,91,16,6,1,1,1,1,1,0,0,0,6,262,485,601,643,649,651,650,650,650
12,3,1000,1000,994,828,353,103,23,4,2,2,2,2,2,0,0,0,2,245,458,554,604,616,616,616,616,616
12,4,1000,1000,996,842,363,94,20,5,1,1,1,1,1,0,0,0,2,227,542,667,701,713,717,717,717,717
12,5,1000,1000,988,795,344,99,20,5,1,1,1,1,1,0,0,0,4,197,453,566,599,611,619,619,619,619
12,6,1000,1000,988,813,361,109,25,6,4,4,4,4,4,0,0,0,5,208,435,571,604,604,604,605,605,605
12,7,1000,1000,994,836,383,110,16,3,1,1,1,1,1,0,0,0,4,150,471,609,665,673,676,676,676,676
12,8,1000,1000,986,814,375,109,21,6,3,3,3,3,3,0,0,0,7,225,476,595,647,659,660,660,660,660
12,9,1000,1000,997,834,343,109,21,7,2,2,2,2,2,0,0,0,5,212,492,637,699,707,707,707,707,707
12,10,1000,1000,993,834,384,101,25,6,3,3,3,3,3,0,0,0,5,205,489,599,666,679,680,680,680,680
12,11,1000,1000,993,825,371,114,17,5,2,1,1,1,1,0,0,0,5,191,455,574,616,636,640,640,640,640
12,12,1000,1000,993,821,355,97,23,3,2,2,2,2,2,0,0,0,5,219,411,560,622,626,628,629,629,629
12,13,1000,1000,989,801,342,93,22,4,1,1,1,1,1,0,0,0,7,207,470,591,628,653,658,656,656,656
12,14,1000,1000,990,843,361,101,21,4,1,1,1,1,1,0,0,0,1,208,506,651,679,686,687,688,688,688
12,15,1000,1000,989,837,397,100,19,4,2,2,2,2,2,0,0,0,2,203,500,620,686,694,700,700,700,700
12,16,1000,1000,992,848,391,101,21,2,1,1,1,1,1,0,0,0,0,197,475,604,641,653,653,653,653,653
12,17,1000,1000,992,804,349,115,21,4,1,1,1,1,1,0,0,0,4,230,459,602,659,675,674,676,676,676
12,18,1000,1000,994,811,345,123,25,9,5,4,4,4,4,0,0,0,2,231,449,587,653,670,675,675,675,675
12,19,1000,1000,996,829,399,129,29,7,3,3,3,3,3,0,0,0,1,209,451,610,654,678,680,680,680,680
12,20,1000,1000,993,845,373,116,27,3,3,1,1,1,1,0,0,0,1,208,492,626,689,697,699,699,699,699
12,21,1000,1000,996,844,380,112,22,4,2,2,2,2,2,0,0,0,5,232,416,538,607,622,620,620,620,620
12,22,1000,1000,997,863,363,119,23,1,1,1,1,1,1,0,0,0,1,202,453,571,671,678,678,678,678,678
12,23,1000,1000,994,833,371,120,25,6,3,3,3,3,3,0,0,0,3,211,482,605,669,687,689,689,689,689
12,24,1000,1000,996,850,401,134,23,3,2,2,2,2,2,0,0,0,1,205,399,558,635,651,649,649,649,649
12,25,1000,1000,993,828,372,112,25,6,4,3,3,3,3,0,0,0,3,203,474,564,614,635,638,638,638,638
12,26,1000,1000,988,812,388,119,19,3,1,1,1,1,1,0,0,0,5,206,476,599,630,646,644,644,644,644
12,27,1000,1000,996,844,372,137,29,4,1,1,1,1,1,0,0,0,2,202,456,559,647,669,671,671,671,671
12,28,1000,1000,995,836,374,124,19,1,1,1,1,1,1,0,0,0,1,171,420,550,606,618,618,618,618,618
12,29,1000,1000,994,829,405,110,20,3,2,2,2,2,2,0,0,0,5,242,490,665,712,724,728,728,728,728
13,0,1000,1000,990,849,399,122,26,6,2,2,2,2,2,0,0,0,1,181,383,519,565,586,585,585,585,585
13,1,1000,1000,998,850,374,119,31,6,1,1,1,1,1,0,0,0,4,205,408,505,541,551,555,555,555,555
13,2,1000,1000,994,796,356,91,16,6,1,1,1,1,1,0,0,0,6,252,429,512,537,541,543,542,542,542
13,3,1000,1000,994,828,352,103,23,4,2,2,2,2,2,0,0,0,2,233,390,473,516,526,527,527,527,527
13,4,1000,1000,996,842,363,94,20,5,1,1,1,1,1,0,0,0,2,213,485,595,614,625,630,630,630,630
13,5,1000,1000,988,795,342,98,20,5,1,1,1,1,1,0,0,0,4,183,405,479,500,511,517,517,517,517
13,6,1000,1000,988,813,361,108,25,6,4,4,4,4,4,0,0,0,5,201,392,504,522,522,522,523,523,523
13,7,1000,1000,994,836,383,107,16,3,1,1,1,1,1,0,0,0,4,144,417,520,558,564,566,566,566,566
13,8,1000,1000,986,814,375,108,18,5,2,2,2,2,2,0,0,0,7,205,408,508,562,568,571,571,571,571
13,9,1000,1000,997,834,341,108,21,6,2,2,2,2,2,0,0,0,5,192,433,556,606,615,615,615,615,615
13,10,1000,1000,993,834,383,100,24,5,2,2,2,2,2,0,0,0,5,199,444,528,583,593,594,594,594,594
13,11,1000,1000,993,825,371,114,17,4,2,1,1,1,1,0,0,0,5,185,383,480,523,541,546,546,546,546
13,12,1000,1000,993,821,355,97,23,3,2,2,2,2,2,0,0,0,5,207,380,505,564,568,570,571,571,571
13,13,1000,1000,989,801,341,91,21,4,1,1,1,1,1,0,0,0,7,195,420,515,546,566,570,570,570,570
13,14,1000,1000,990,843,361,100,20,4,1,1,1,1,1,0,0,0,1,200,435,546,568,577,578,579,579,579
13,15,1000,1000,989,837,395,100,19,4,2,2,2,2,2,0,0,0,2,191,430,517,563,574,581,581,581,581
13,16,1000,1000,992,848,390,101,21,2,1,1,1,1,1,0,0,0,0,187,420,526,540,549,549,549,549,549
13,17,1000,1000,992,804,349,115,21,4,1,1,1,1,1,0,0,0,4,217,396,521,576,588,588,589,589,589
13,18,1000,1000,994,811,344,122,24,8,4,3,3,3,3,0,0,0,2,214,388,510,572,585,590,590,590,590
13,19,1000,1000,996,829,399,128,28,6,3,3,3,3,3,0,0,0,1,200,399,533,557,575,577,577,577,577
13,20,1000,1000,993,845,373,116,27,3,3,1,1,1,1,0,0,0,1,198,409,508,562,564,565,565,565,565
13,21,1000,1000,996,844,380,111,21,4,2,2,2,2,2,0,0,0,5,223,376,479,540,551,551,551,551,551
13,22,1000,1000,997,863,363,119,23,1,1,1,1,1,1,0,0,0,1,197,401,501,587,590,591,591,591,591
13,23,1000,1000,994,833,371,120,25,5,3,3,3,3,3,0,0,0,3,195,421,520,575,588,589,589,589,589
13,24,1000,1000,996,850,400,134,23,3,2,2,2,2,2,0,0,0,1,194,342,486,551,563,564,564,564,564
13,25,1000,1000,993,828,371,111,24,5,3,2,2,2,2,0,0,0,3,195,411,489,534,553,555,555,555,555
13,26,1000,1000,988,812,388,117,19,3,1,1,1,1,1,0,0,0,5,199,417,514,532,547,543,543,543,543
13,27,1000,1000,996,844,372,136,29,4,1,1,1,1,1,0,0,0,2,190,400,503,580,599,600,600,600,600
13,28,1000,1000,995,836,374,124,19,1,1,1,1,1,1,0,0,0,1,168,363,459,513,523,523,523,523,523
13,29,1000,1000,994,829,405,109,20,3,2,2,2,2,2,0,0,0,5,230,424,565,594,606,610,610,610,610
14,0,1000,1000,990,849,399,122,26,6,2,2,2,2,2,0,0,0,1,171,336,451,499,512,510,510,510,510
14,1,1000,1000,998,850,374,119,31,6,1,1,1,1,1,0,0,0,4,201,352,428,461,472,473,473,473,473
14,2,1000,1000,994,796,356,91,15,5,1,1,1,1,1,0,0,0,6,241,378,436,459,462,463,462,462,462
14,3,1000,1000,994,828,352,102,23,4,2,2,2,2,2,0,0,0,2,221,328,384,423,432,431,431,431,431
14,4,1000,1000,996,842,363,93,20,5,1,1,1,1,1,0,0,0,2,201,409,486,494,507,515,515,515,515
14,5,1000,1000,988,795,341,98,20,5,1,1,1,1,1,0,0,0,4,182,350,385,400,410,416,416,416,416
14,6,1000,1000,988,813,360,108,25,6,4,4,4,4,4,0,0,0,5,196,335,417,426,426,426,427,427,427
14,7,1000,1000,994,836,383,106,16,3,1,1,1,1,1,0,0,0,4,141,360,437,456,468,468,469,469,469
14,8,1000,1000,986,814,375,108,18,4,1,1,1,1,1,0,0,0,7,201,346,441,483,490,494,494,494,494
14,9,1000,1000,997,834,341,108,20,5,1,1,1,1,1,0,0,0,5,177,383,485,522,534,534,534,534,534
14,10,1000,1000,993,834,383,100,23,4,1,1,1,1,1,0,0,0,5,194,389,442,493,502,503,503,503,503
14,11,1000,1000,993,825,369,114,16,4,2,1,1,1,1,0,0,0,5,170,335,413,460,476,481,481,481,481
14,12,1000,1000,993,821,355,96,22,3,2,2,2,2,2,0,0,0,5,195,334,410,451,455,457,458,458,458
14,13,1000,1000,989,801,341,91,21,4,1,1,1,1,1,0,0,0,7,189,360,424,447,462,465,465,465,465
14,14,1000,1000,990,843,361,100,20,4,1,1,1,1,1,0,0,0,1,192,383,456,465,471,471,472,472,472
14,15,1000,1000,989,837,395,100,19,4,2,2,2,2,2,0,0,0,2,184,380,448,479,489,495,495,495,495
14,16,1000,1000,992,848,389,101,21,2,1,1,1,1,1,0,0,0,0,177,360,435,457,462,461,461,461,461
14,17,1000,1000,992,804,349,115,20,4,1,1,1,1,1,0,0,0,4,206,351,457,499,506,505,507,507,507
14,18,1000,1000,994,811,344,121,21,8,4,3,3,3,3,0,0,0,2,207,347,465,515,523,529,529,529,529
14,19,1000,1000,996,829,397,126,27,5,1,1,1,1,1,0,0,0,1,189,339,440,447,464,465,465,465,465
14,20,1000,1000,993,845,373,116,27,3,3,1,1,1,1,0,0,0,1,188,339,411,454,456,458,458,458,458
14,21,1000,1000,996,844,380,110,21,4,2,2,2,2,2,0,0,0,5,213,322,401,450,457,457,457,457,457
14,22,1000,1000,997,863,363,119,23,1,1,1,1,1,1,0,0,0,1,194,340,405,480,485,485,485,485,485
14,23,1000,1000,994,833,370,120,25,5,3,3,3,3,3,0,0,0,3,186,355,418,463,476,478,478,478,478
14,24,1000,1000,996,850,399,134,23,3,2,2,2,2,2,0,0,0,1,185,303,435,496,507,508,508,508,508
14,25,1000,1000,993,828,370,110,24,5,3,2,2,2,2,0,0,0,3,189,358,420,462,481,484,483,483,483
14,26,1000,1000,988,812,388,116,19,3,1,1,1,1,1,0,0,0,5,190,365,431,442,457,454,454,454,454
14,27,1000,1000,996,844,372,135,29,4,1,1,1,1,1,0,0,0,2,181,343,442,511,529,531,531,531,531
14,28,1000,1000,995,836,374,123,18,1,1,1,1,1,1,0,0,0,1,158,323,394,440,446,446,446,446,446
14,29,1000,1000,994,829,405,108,20,3,2,2,2,2,2,0,0,0,5,214,364,470,485,490,494,494,494,494
15,0,1000,1000,990,849,398,121,26,6,2,2,2,2,2,0,0,0,1,166,290,369,406,416,414,414,414,414
15,1,1000,1000,998,850,373,118,29,6,1,1,1,1,1,0,0,0,4,193,293,340,358,372,370,370,370,370
15,2,1000,1000,994,796,356,90,15,5,1,1,1,1,1,0,0,0,6,230,322,354,370,376,377,376,376,376
15,3,1000,1000,994,828,351,102,23,4,2,2,2,2,2,0,0,0,2,209,273,303,336,342,339,339,339,339
15,4,1000,1000,996,842,363,92,20,5,1,1,1,1,1,0,0,0,2,190,353,397,406,413,418,418,418,418
15,5,1000,1000,988,795,341,97,20,5,1,1,1,1,1,0,0,0,4,171,308,324,339,349,356,356,356,356
15,6,1000,1000,988,813,360,108,24,6,4,4,4,4,4,0,0,0,5,191,292,365,368,367,367,368,368,368
15,7,1000,1000,994,836,383,106,16,3,1,1,1,1,1,0,0,0,4,132,312,378,399,414,414,415,415,415
15,8,1000,1000,986,814,375,108,18,4,1,1,1,1,1,0,0,0,7,190,296,374,404,413,417,417,417,417
15,9,1000,1000,997,834,340,107,20,5,1,1,1,1,1,0,0,0,5,173,317,394,417,430,431,431,431,431
15,10,1000,1000,993,834,383,99,23,3,1,1,1,1,1,0,0,0,5,185,339,374,413,423,423,423,423,423
15,11,1000,1000,993,825,369,113,16,4,2,1,1,1,1,0,0,0,5,161,287,325,369,384,391,391,391,391
15,12,1000,1000,993,821,354,96,21,2,1,1,1,1,1,0,0,0,5,181,276,321,358,356,358,359,359,359
15,13,1000,1000,989,801,341,90,21,4,1,1,1,1,1,0,0,0,7,171,310,357,371,383,386,387,387,387
15,14,1000,1000,990,843,361,100,19,3,1,1,1,1,1,0,0,0,1,183,321,369,380,391,390,390,390,390
15,15,1000,1000,989,837,395,100,19,4,2,2,2,2,2,0,0,0,2,178,342,382,401,408,415,415,415,415
15,16,1000,1000,992,848,389,100,21,2,1,1,1,1,1,0,0,0,0,170,308,357,378,380,380,380,380,380
15,17,1000,1000,992,804,349,112,20,4,1,1,1,1,1,0,0,0,4,201,299,394,424,427,427,430,430,430
15,18,1000,1000,994,811,344,120,21,8,4,3,3,3,3,0,0,0,2,201,309,407,453,457,464,464,464,464
15,19,1000,1000,996,829,397,125,27,5,1,1,1,1,1,0,0,0,1,178,293,379,376,390,394,394,394,394
15,20,1000,1000,993,845,373,116,25,3,3,1,1,1,1,0,0,0,1,176,285,336,369,369,370,370,370,370
15,21,1000,1000,996,844,380,110,20,4,2,2,2,2,2,0,0,0,5,209,288,344,382,390,390,390,390,390
15,22,1000,1000,997,863,363,119,23,1,1,1,1,1,1,0,0,0,1,188,288,333,392,394,396,396,396,396
15,23,1000,1000,994,833,370,120,25,5,3,3,3,3,3,0,0,0,3,175,311,353,381,398,398,398,398,398
15,24,1000,1000,996,850,399,133,23,3,2,2,2,2,2,0,0,0,1,179,253,351,407,422,424,424,424,424
15,25,1000,1000,993,828,369,110,24,5,3,2,2,2,2,0,0,0,3,181,325,362,396,417,419,417,417,417
15,26,1000,1000,988,812,387,115,19,3,1,1,1,1,1,0,0,0,5,175,308,336,340,352,350,350,350,350
15,27,1000,1000,996,844,372,134,29,4,1,1,1,1,1,0,0,0,2,174,300,381,437,454,455,455,455,455
15,28,1000,1000,995,836,374,123,18,1,1,1,1,1,1,0,0,0,1,152,270,335,365,371,370,370,370,370
15,29,1000,1000,994,829,404,108,20,3,2,2,2,2,2,0,0,0,5,200,311,386,389,391,394,394,394,394
